ReplicateName	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	2'-Deoxyinosine [[M+H]]	3-Methylhistidine [[M+Na]]	5'-Deoxyadenosine [[M+H]]	5-Hydroxyindoleacetate [[M+H]]	ATP [[M+H]]	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	Ademetionine [[M+H]]	Adenine [[M+H]]	Adenosine [[M+H]]	Adenosine phosphate [[M+H]]	Adenosine-3'-5'-Diphosphate [[M+H]]	Alpha-D-Glucose [[M+Na]]	Aminoadipate [[M+Na]]	Argininosuccinic acid [[M+H]]	Asparagine [[M+NH4]]	Biotin [[M+H]]	Choline [[M+H]]	Cytidine [[M+H]]	Cytosine [[M+H]]	D-(+)-Melibiose [[M+K]]/Trehalose [[M+K]]	D-(+)-Turanose [[M+Na]]	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	D-Galactose [[M+Na]]/Galactose [[M+Na]]	D-Glucose [[M+Na]]	Glucosamine 6-Phosphate [[M+H]]	Glucosamine [[M+H]]	Glutamic Acid [[M-H2O+H]]	Glutathione [[M+H]]	Guanosine-5'-Diphosphate [[M+H]]	Histidine [[M+H]]	Imidazoleacetic acid [[M+H]]	Indole-3-Ethanol [[M+H]]	Inositol [[M+Na]]	Isomaltose [[M+Na]]	L-Arginine [[M+H]]	L-Citrulline [[M+H]]	L-Glutamine [[M+H]]	L-Lysine [[M+H]]	L-Phenylalanine [[M+H]]	L-Threonine [[M+Na]]	L-Tryptophan [[M+NH4]]	L-Tyrosine [[M+Na]]	L-Valine [[M+H]]	Maltose [[M+K]]	Methionine [[M+H]]	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	N2-Acetyl-L-ornithine [[M+H]]	Palatinose [[M+K]]	Pidolic Acid [[M+H]]	Sucrose [[M+K]]	Thymine [[M+H]]	d-Desthiobiotin [[M+K]]	gamma-Glutamylcysteine [[M+H]]	Experimental group
Inj00089-Positive-H2.d.DeMP	3686.3305489260147	5576.831742243437	2089.3854415274463	227.50596658711217	146.04415274463008	254.65990453460623	490.2386634844869	399.9701670644392	1336.4140811455848	4411.4140811455845	243.65155131264916	37338.86634844869	3492.5835322195703	47.70286396181385	4649.9284009546545	2098.926014319809	2177.452267303103	901.9510739856802	1858.2100238663486	8494.77923627685	71.92124105011933	31431.78400954654	103082.21957040574	303.0966587112172	286.58412887828166	74.85680190930788	161.45584725536995	1387.7863961813844	4710.841288782816	34953.723150358	52.840095465393794	670.0417661097853	1456.0381861575179	2491.557279236277	117.42243436754177	95387.38066825776	19315.99045346062	1886.0978520286396	125.49522673031026	2.935560859188544	15.411694510739858	425.6563245823389	615.0	109.34964200477327	270.0715990453461	22228.06682577566	1228.5322195704057	295.75775656324583	67.51789976133652	33761.88544152745	5308.961813842482	33913.80071599045	1348.8902147971362	234.84486873508354	154.8508353221957	Growth with physiological lysine supplementation without hyperosmotic stress.
Inj00090-Positive-B4.d.DeMP	3053.5111120636934	948.4968891847848	994.2995558657402	153.6297778257046	4.771111112599521	104.96444447718946	399.8191112358399	207.06622228681923	1981.919556173841	2837.856889774195	361.6502223350437	8912.435558335905	2786.3288897581206	93.51377780695061	4.294000001339569	27.672444453077222	2683.272889725971	45.802666680955404	66.7955555763933	283.4040000884116	30.535111120636934	617577.3935259946	3428549.0721806916	305.35111120636935	305.35111120636935	26.71822223055732	7.6337777801592335	492.3786668202706	1232.8551114957163	19939.42756177592	119.53795385048691	167.94311116350315	853.0746669327943	3689.97733448447	69.57412099575635	3131996.844088178	3386.53466772314	9807.496003059576	2.3855555562997606	201.34088895169978	16.221777782838373	142.92293043635806	623.1071113054975	484.74488904011133	798.6840002491598	448453.9094732343	2359.7915562917233	2190.8942229057	27.672444453077222	658501.1219832058	1621.2235560613174	661071.7966506744	834.9444447049162	269.09066675061297	4.294000001339569	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
Inj00091-Positive-G11.d.DeMP	3862.9065357964855	814.8188560225044	605.2940073310033	142.17757589780436	19.12329968216082	24.111986555767988	386.6232327045557	708.9163946090017	3601.8319227443767	2455.265389626996	629.4059938867713	9411.989234872195	3303.3421581402145	299.3212124164302	236.13117868407272	215.34498337737617	1897.3639075952603	9.14592593494648	88.13346810039334	944.5247147362909	54.87555560967887	361390.4544978506	2085776.6334376559	308.46713835137666	315.9501686617874	243.61420899448348	14.678457735243596	140.51468027326862	511.34040454473495	16175.81718767125	265.23185211344787	567.8788557789495	896.3007416247549	3115.4349525676776	13.303164996285787	1908329.041343449	5317.940207265244	15375.132944457298	2.078619530669654	572.0360948402888	11.640269371750064	212.49938259352655	700.0790579295395	355.8596636506448	586.1707076488425	260337.95029043924	1174.8357587344885	5892.470645542336	261.90606086437646	386530.94199739397	737.4942094815933	388075.7720325876	1025.1751525262735	225.32235712459052	3.7415151552053776	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
Inj00100-Positive-A1.d.DeMP	3474.8249696165967	5125.509341168704	2101.8334301805567	338.7689682119766	336.32592276814023	128.6670600420488	45.60351495161223	375.55192959776184	1694.6591895411618	5950.444352704118	359.1276802439464	38518.68316448676	3117.3259863352077	233.7180141270127	3449.580166696954	2913.73886601551	2033.4281577531383	3038.334183651165	1806.224931476356	19143.704097901795	78.17745420276383	10226.588227899043	80274.40154205672	92.02137838450327	173.45622651238224	233.7180141270127	235.34671108957028	4311.160859889914	2661.2908368190856	39442.15434225691	642.5209517289652	102.60790864112752	1151.488752528209	74.10571179636989	229.64627172061876	73933.88426682005	4856.774342346703	2342.0662321577997	171.82752954982467	26.059151400921277	73.29136331509109	3.2573939251151596	570.8582853764317	26.87349988220007	819.2345721664626	7637.77440591377	2059.48730915406	48.86090887672739	148.21142359273978	10591.416347511942	1921.862415817944	10592.230695993221	1151.488752528209	241.8614989398006	115.63748434158816	Growth with valine supplementation without hyperosmotic stress.
Inj00101-Positive-A4.d.DeMP	2745.25807611913	7740.230763825084	1489.9252304621587	81.0529868849383	310.37363270573934	38.87907500984846	87.6426606154211	997.6766027950943	3216.4197478486494	3691.5352238164583	230.63858056689762	56969.047334769806	2532.411614624536	1127.4931752856053	294.5584157525807	417.7853145126088	1275.1018668484196	30.97146653326911	488.2948234287747	4223.980861239468	1.6474184326206973	3631.569192869065	28704.61876998303	585.8219946399199	894.5482089130386	1146.6032291040053	5.271738984386231	2818.403454527489	1706.7254961950423	48378.748659712444	260.678091557178	200.3260814066768	894.2187252265145	2051.3654322992925	1111.0189909593983	25571.228911138463	2291.2295560888656	3215.760780475601	1.6474184326206973	1951.8613589690021	6.589673730482789	138.38314834013858	415.808412393464	709.7078607729964	531.1277026769128	2234.5583620067137	1121.5624689281708	3342.941483473919	26.358694921931157	3835.8490785140316	1692.2282139879803	3789.0623950276035	861.2703565741006	717.6154692495758	307.73776321354626	Growth with supraphysiological lysine supplementation without hyperosmotic stress.
Inj00102-Positive-G6.d.DeMP	4505.964809682422	6027.819929314246	1565.1267512522563	187.78255231508555	411.4887233339266	52.25253629637163	319.2303389356454	346.98949884309286	3367.839253477078	3518.881741208777	446.5958961580513	36446.96051259884	4118.153016857789	534.7720511581784	3899.345521116733	104.50507259274326	1459.8052327798823	1480.2163797706526	1893.3379948638408	13045.98871062066	93.68115229831955	106529.04192834803	253553.79948638406	255.5475603244425	418.83673625060385	508.64578300999256	71.03079152788018	792.7689491215133	119.20109842609777	42310.6748201073	378.8308881486943	117.56820666683616	821.3445549085916	2205.2203208828087	490.68397365811484	235679.3498436268	1866.395280836024	7509.66920084416	65.31567037046453	428.6340868061735	1.6328917592616135	253.91466856518088	574.7778992600879	983.0008390754913	667.8527295379998	78324.10257062218	2301.560934679244	10598.283963487502	4.082229398154033	112758.52398993108	909.5207099087187	112599.31704340308	878.495766482748	77.56235856492664	322.49612245416864	Growth with physiological lysine supplementation without hyperosmotic stress.
Inj00103-Positive-F10.d.DeMP	3152.1339892318388	2047.3730528137387	956.2873180842796	448.35125536331395	17.58240217111035	458.11925656948637	192.42962376159662	887.9113096410728	1146.7633416046417	5820.751918758143	570.4512704404691	19195.099170249418	3053.4771770494976	213.91922641517593	1501.3417853887006	312.57603859751737	2358.9722912906386	177.777621952338	217.8264268976449	3275.2108044296115	2.4420003015431044	615662.4640232382	2945699.0053408323	401.46484957368637	472.77125837874496	213.91922641517593	33.211204100986215	924.0529141039107	9920.382024988707	25564.81275679445	182.7872580358111	1836.3842267604143	1593.1609967267211	2918.6787604043184	213.91922641517593	2711648.905239856	13274.713639188314	8912.324300511713	117.216014474069	31.257603859751736	11.7216014474069	46.8864057896276	697.4352861207105	278.3880343759139	1044.1993289398313	448152.96493882866	1687.9106084265936	1978.0202442499144	49.81680615147933	660038.4935028795	9470.077169384158	661364.011266557	1386.079371155866	447.3744552426967	15.628801929875868	Growth with physiological lysine supplementation under hyperosmotic stress.
Inj00112-Positive-G4.d.DeMP	707.3001555209953	3914.7247278382583	2189.2115085536548	502.1617418351477	29.91601866251944	4.273716951788492	159.1959564541213	533.1461897356143	529.9409020217729	7864.707620528771	13.889580093312597	31513.32037325039	707.3001555209953	1279.9782270606531	773.542768273717	384.63452566096424	3032.2021772939347	147.44323483670294	161.33281493001556	3710.654743390358	112.1850699844479	1062697.1150855366	4890416.444790047	463.6982892690513	687.0	1237.2410575427682	22.43701399688958	2973.438569206843	2379.391912908243	29719.42768273717	56.62674961119751	380.3608087091757	1856.9300155520996	1102.6189735614307	1166.724727838258	4499265.569206843	4478.855365474339	4612.409020217729	2.671073094867807	4.273716951788492	2.136858475894246	542.7620528771384	344.0342146189736	723.3265940902022	1341.9471228615864	796542.8444790046	362.1975116640746	117.52721617418352	2.671073094867807	1125167.104199067	2615.5147744945566	1125720.5505443234	1555.6329704510108	100.43234836702955	4.807931570762053	Growth with valine supplementation under hyperosmotic stress.
Inj00113-Positive-C12.d.DeMP	4571.195308976094	3992.6206585475866	2240.4961659900764	10.022552999548939	146.69373026612539	3.644564727108705	606.8200270635994	2541.1727559765445	1072.4131709517364	6171.159224176815	130.29318899413622	28802.995038340097	4292.386107352278	590.4194857916102	718.8903924221921	2074.6684709066303	2019.9999999999998	437.3477672530446	493.83852052322953	5549.76093820478	84.7361299052774	785782.7334235453	2491193.0175913395	791.7816869643661	791.7816869643661	502.94993234100133	7.28912945421741	112.98150654036986	3917.907081641858	39258.340099233195	134.84889490302209	1066.0351826792962	1456.914749661705	2380.8119079837616	181.3170951736581	2299355.886332882	7393.910690121786	2756.2020748759583	2.277852954442941	3.644564727108705	20.045105999097878	134.84889490302209	713.423545331529	467.41542625169143	705.2232746955344	587788.1100586378	1588.1190798376183	1596.3193504736128	78.35814163283716	831443.6626071266	4665.95399188092	832164.3752819124	1263.7528191249435	553.9738385205231	839.1610284167793	Growth with valine supplementation under hyperosmotic stress.
Inj00114-Positive-A11.d.DeMP	4547.928748964375	4037.489643744822	1858.5004142502073	199.9917149958575	49.370339685169846	3.347141673570837	280.3231151615576	3563.032311516156	957.2825186412593	4306.0977630488815	189.95028997514498	31140.969345484675	4242.502071251036	741.3918806959404	1102.8831814415908	2875.1946975973487	2020.0	1040.1242750621375	1050.16570008285	8009.710024855012	93.71996685998343	559996.0480530241	2320077.9453189727	610.016570008285	749.7597348798674	741.3918806959404	17.572493786246895	323.8359569179785	5013.181441590721	37136.536868268435	189.95028997514498	80.33140016570009	1201.6238608119304	2177.3156586578293	664.4076222038111	2134262.2120961063	4092.7174813587408	2661.814415907208	2.091963545981773	3.347141673570837	6.694283347141674	17.572493786246895	732.1872410936206	164.84672742336372	528.8483844241922	417783.5294117647	1609.9751449875725	835.9486329743165	25.103562551781277	591822.3446561723	4962.974316487159	592490.9362054681	1174.8467274233637	484.4987572493786	122.17067108533554	Growth with valine supplementation under hyperosmotic stress.
Inj00115-Positive-D12.d.DeMP	2854.0	2760.7747851002864	1172.6750716332378	270.68022922636106	163.55300859598853	142.29111747851005	388.43839541547277	293.57765042979946	1035.2905444126075	3940.809742120344	52.33696275071633	20225.782808022923	2702.7134670487108	753.1616045845273	1467.0704871060173	1467.0704871060173	1942.1919770773638	155.37535816618913	1126.062464183381	3374.098567335244	98.13180515759312	507698.7959885387	2340730.588538682	438.3220630372493	438.3220630372493	746.6194842406877	6.542120343839541	1063.9123209169054	10717.628653295129	22864.710601719198	117.75816618911175	126.75358166189112	1005.0332378223496	2005.1598853868195	740.895128939828	2147420.745558739	13926.538681948425	4130.531232091691	79.32320916905444	3.2710601719197707	17.99083094555874	99.767335243553	771.9702005730659	209.34785100286533	767.8813753581662	374933.823495702	1634.7123209169056	1401.6492836676218	41.706017191977075	537430.2796561605	11374.293982808023	538269.3065902579	1071.272206303725	394.9805157593123	205.2590257879656	Growth with physiological lysine supplementation under hyperosmotic stress.
Inj00116-Positive-G5.d.DeMP	2899.5935422388216	5143.265974370393	781.863787186667	59.695372950937326	279.5490635751211	123.03070766717572	234.41353768538804	909.1554164350039	5999.384981569202	7118.309228222746	958.7659289802983	44478.14879491973	2697.211668088083	524.8824865564123	1673.6544196854259	715.6164830581878	2350.687308031422	643.5452401052269	471.01105242995675	5546.57373796575	307.9407653444694	11745.428624273449	101663.40411250545	426.6035188932838	495.7627924340039	574.3859665645067	5.823938824481691	63.335334716238386	448.4432894850902	46888.53147590209	74.25522001214155	275.1811094567599	1454.5287214143023	2560.349105712763	620.9774771603603	92267.93480391036	4103.6928942004115	5669.6044456329255	1.8199808826505284	146.32646296510248	8.735908236722535	237.3255070976289	483.38692243198034	466.64309831159545	925.2782807395286	7954.772441888929	2007.802909740063	9814.06491160471	32.0316635346493	12819.217345037261	1395.5613408164252	12912.400366228969	1573.1914749631167	222.76566003642466	215.48573650582256	Growth with supraphysiological lysine supplementation without hyperosmotic stress.
Inj00117-Positive-E8.d.DeMP	3894.8747433264884	7049.5503080082135	1580.5811088295688	319.28747433264886	351.0	50.4517453798768	363.97330595482543	56.217659137577	1940.229979466119	5812.0410677618065	603.9794661190965	42878.93839835729	3716.131416837782	294.782340862423	5243.377823408624	2015.1868583162218	1409.0451745379876	1630.3121149897331	1693.0164271047227	17423.149897330593	84.3264887063655	75965.9137577002	148338.22176591377	130.45379876796713	169.37371663244352	273.1601642710472	160.0041067761807	4109.655030800821	1847.2546201232033	38686.39835728953	397.12731006160163	394.96509240246405	998.9445585215606	2478.6221765913756	230.6365503080082	137005.31827515402	10238.82135523614	1509.9486652977412	79.28131416837782	87.2094455852156	190.27515400410678	310.6386036960985	44.68583162217659	1086.8747433264887	708.4866529774127	55959.63449691992	1440.7577002053388	1362.1971252566734	31.71252566735113	80471.2546201232	2289.788501026694	80486.39014373717	816.5975359342916	637.1334702258727	15.135523613963038	Growth with valine supplementation without hyperosmotic stress.
Inj00125-Positive-E10.d.DeMP	4438.993745358573	2000.459910966055	1029.9397561409392	149.131548400498	111.8486613003735	4.660360887515562	54.759240428307855	470.6964496390718	6420.8122127745655	4558.998038212098	304.08854791039045	16212.230437444761	4019.561265482172	348.36197634178825	341.3714350105149	3.4952706656366717	2530.5759619209502	27.962165325093373	23.30180443757781	1368.9810107076964	68.74032309085455	491282.4287694499	3410393.842972794	258.6500292571137	287.777284804086	326.2252621260893	13.955994594279177	502.1538856298018	1491.31548400498	23496.374504631585	106.02321019097903	379.8194123325183	895.9543806248668	4915.515646107039	259.8151194789926	3116502.1646842877	6701.598956247378	11554.199730372957	2.9127255546972264	97.8675786378268	45.43851865327673	187.57952572250136	835.3696890871645	507.97933673919624	1428.4006120235197	353084.0870110634	2043.568249175574	4840.94987190679	2.9127255546972264	524853.3384226683	1716.1778968276058	526444.8516657548	844.6904108621956	188.74461594438026	76.89595464400678	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
Inj00126-Positive-D5.d.DeMP	3272.895081967213	4113.724590163934	1777.7983606557377	50.927868852459014	203.71147540983605	15.59016393442623	187.08196721311475	452.11475409836066	1242.016393442623	3215.211475409836	287.8983606557377	30457.983606557376	3047.3573770491803	634.0	2182.1032786885244	2680.4688524590165	1343.3524590163934	1293.983606557377	1004.5262295081967	10199.604918032786	38.97540983606557	2126.4983606557375	14044.139344262296	87.82459016393443	293.61475409836066	634.0	58.72295081967213	2325.0131147540983	2295.911475409836	17755.118032786886	451.5950819672131	305.5672131147541	317.0	1550.7016393442623	634.0	12785.49344262295	21022.296721311475	2916.9196721311473	115.3672131147541	125.24098360655738	27.02295081967213	6.755737704918032	108.61147540983606	291.0163934426229	464.0672131147541	1584.4803278688523	814.3262295081967	482.7754098360656	267.6311475409836	2213.8032786885246	2328.650819672131	2216.401639344262	353.8967213114754	685.9672131147541	186.56229508196722	Baseline growth without any supplementation or hyperosmotic stress.
Inj00127-Positive-D6.d.DeMP	4987.1953125	1805.5078125	2740.7109375	76.546875	79.875	6.65625	274.5703125	392.3197687914278	3787.40625	7301.90625	435.984375	13868.296875	4732.59375	229.640625	7.48828125	316.171875	2496.09375	482.578125	106.5	1151.53125	4.16015625	1056777.8671875	5522279.6015625	312.84375	362.765625	156.421875	23.402111507420383	1274.671875	2361.3046875	27140.859375	322.828125	183.046875	1552.5703125	5093.6953125	146.4375	5082091.8046875	8292.0234375	7935.9140625	4.16015625	728.859375	8.3203125	6.65625	279.5625	364.4296875	948.515625	763758.09375	3030.2578125	6809.34375	213.0	1121922.5859375	2501.0859375	1126117.6875	1534.265625	460.9453125	7.48828125	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
Inj00128-Positive-A12.d.DeMP	2873.518622720574	1420.9707474991849	1085.104934453923	205.72977152345103	48.80101557067908	53.585428861922125	86.11943924237485	238.26378190390375	939.6587704001345	7157.482283699598	177.98017443424135	11973.472702664849	2744.3394638570117	1126.2508887586132	133.96357215480532	17.22388784847497	2042.944475360781	35.40465835519855	19.13765316497219	1955.8681534601576	7.655061265988875	850609.8348995314	3355435.3496596375	647.8095596343086	647.8095596343086	1126.2508887586132	15.31012253197775	7.655061265988875	8015.806028148601	21925.052348450386	162.6485240851705	280.36661886684254	843.9705045752735	3991.1575675549498	1126.2508887586132	3087953.155786113	11723.726328861963	2124.279501311913	94.73138316661233	3.8275306329944376	1.9137653164972188	20.0945358232208	707.1362844457224	268.88402696785926	1241.0768077484465	765197.0535002733	1606.6059831994153	158.84252126926916	15.31012253197775	1090034.79390922	8080.874048909506	1090559.1656059402	803.7814329288319	220.08301139718017	857.366861790754	Growth under hyperosmotic stress without any supplementation.
Inj00129-Positive-D2.d.DeMP	2779.951456310679	3042.8442499658136	1939.067414193901	150.09127581020098	8.390195542185149	27.03507452481881	102.54683440448514	337.4723095856693	559.3463694790099	4752.57965267332	442.81587583754947	24340.889511828245	2578.5867632982354	1491.590318610693	316.03069875564057	37.28975796526733	2017.3759059209624	235.85771913031584	95.08888281143167	2811.6477505811563	10.254683440448515	766889.0431423491	3441511.849104334	664.68993573089	1121.4894708054148	1491.590318610693	82.03746752358812	1207.2559141255297	9299.13339258854	26440.3028852728	248.4624342428094	403.6616299740188	1311.667236428278	2711.8976480240663	1272.5129905647475	3159013.96519896	10520.372965951045	6494.9435936004365	146.36230001367426	3.7289757965267327	27.03507452481881	13.983659236975248	176.19410638588812	433.49343634623267	979.788390537399	560711.1746205387	1817.875700806782	117.46273759059207	2.330609872829208	815912.9556953369	10548.340284424994	817487.5157254203	1027.3328319431148	127.71742103104059	497.8182688363188	Growth under hyperosmotic stress without any supplementation.
Inj00130-Positive-C3.d.DeMP	4229.675109847506	4830.309899198759	1396.3528043422073	137.23520289480487	285.5476867407599	22.76996639958646	202.46807960713363	112.00361850607392	2565.621349185836	6202.661928146808	534.1711036443526	36262.710002584645	3883.817782372706	6.461747221504265	3884.4331868699924	3017.9436546911347	1897.9074696303956	1019.1098475058154	1939.7549754458516	10904.967691910055	36.30886533988111	35102.05712070302	85184.53614512764	48.001550788317395	48.001550788317395	6.461747221504265	96.61850607392091	2076.9901783406567	3446.2651848022747	27221.80253295425	683.0989919875936	1132.3442750064617	1069.5730162832774	2381.0	3.0770224864306024	84199.38712429821	24373.710519514087	6025.425432928405	408.62858619798396	19.077539415869733	1.230808994572241	139.08141638666322	164.9284052726803	344.0111139829413	532.9402946497803	25498.054536055828	1294.8110622899974	297.8557766864823	439.39881106229	36836.882398552596	3489.343499612303	36857.806151460325	844.3349702765572	114.4652364952184	300.9327991729129	Baseline growth without any supplementation or hyperosmotic stress.
Inj00138-Positive-G9.d.DeMP	2671.3216856192525	3154.4120348307224	1220.0748083357162	34.57701885971665	33.58910403515332	31.613274386026657	393.1901001762065	1131.1624741250162	524.5827718431298	6578.524816767234	53.34740052641998	24332.342128994893	2527.086121233006	1095.5975404407363	233.1478985969466	1493.7272147397596	3010.1764704444754	74.09361184224997	255.86993956190324	3814.3391376390286	18.770381666703326	1498171.8435354698	4421841.552367058	216.3533465793699	497.90907157991984	1082.754647721413	7.903318596506664	1323.805864914866	2913.360817637269	28563.581322599646	140.19129247991353	515.6915384220598	1731.8146874595227	2725.657000970236	1087.6942218442296	4058048.833625382	2708.862448952659	3030.9226817603057	2.4697870614083324	3.951659298253332	1.975829649126666	452.4649896500065	532.4860904396364	840.7155157033964	1141.0416223706495	1113664.5267523506	1588.5670378978393	145.22347921080996	13.830807543886662	1593544.1527839894	2729.608660268489	1595162.3572666242	1526.3284039503494	356.6372516673632	4.445616710534998	Growth with valine supplementation under hyperosmotic stress.
Inj00139-Positive-H8.d.DeMP	3065.6747815934214	808.3868638556315	1327.9927590409573	321.75595817245164	13.989389485758766	234.82189493952217	284.78400024580344	10.991663167381889	2383.1924231096186	3037.6960026219035	287.78172656418036	8232.755712369035	2727.9309497229597	20.98408422863815	4.496589477565318	276.5410964549708	2282.26897039093	33.97423160827129	19.984842122512525	810.3853480678829	26.979536865391907	696090.0374850215	3353191.7089994783	20.98408422863815	61.45338952672601	59.95452636753757	22.99396559250324	1398.9389485758766	393.7013898134967	21308.837913128977	64.9507368981657	663.8334505827697	2272.276549329674	5017.1946148567695	34.97347371439692	3076976.209813702	2200.3311176886286	12094.82645254458	2.4981052653140656	233.82265283339652	15.987873698010018	247.8120423191553	205.843873861879	788.4020217331191	1379.9533485594898	508548.2820389394	1819.6198752547652	4545.552340765474	2.4981052653140656	741203.8200923812	441.6650109075268	744428.3743688486	2298.2568440889404	395.699874025748	4.496589477565318	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
Inj00140-Positive-C9.d.DeMP	3411.958273029068	2642.9482817104617	2374.0460952036287	119.79131673045832	45.23588184227098	192.67134858745044	203.56146829021938	92.14716671573717	224.50400618015965	6640.45991414226	13.40322424956177	18431.10874617863	2940.3323197476134	322.5150835050801	203.56146829021938	882.9373974398816	1873.1005888762575	51.93749396705186	108.90119702768938	2110.170117790381	106.38809248089655	538184.6895017474	2260339.0045809555	295.7086350059566	300.7348440995422	249.63505164808797	6.701612124780885	604.8204942614749	7567.795491908814	22636.370354478637	176.0010226145935	495.9192972337855	1377.181291642472	189.32054252506	92.14716671573717	2084728.2850601661	3943.0610339179534	4962.543778400245	53.61289699824708	118.1159136992631	13.40322424956177	277.2792016628091	865.3456656123318	52.77519548264947	962.5190414216546	400461.53412840655	1276.6571097707586	253.82355922607601	85.44555459095629	571423.0102376293	7739.524302606324	572186.9940198543	1335.2962158625915	951.6289217188857	113.08970460567744	Growth under hyperosmotic stress without any supplementation.
Inj00141-Positive-F6.d.DeMP	4633.507936507936	5442.428571428572	1691.6190476190477	302.35714285714283	572.436507936508	151.5079365079365	272.05555555555554	891.5357106232333	1723.8968253968253	3732.3650793650795	345.1746031746032	35141.27777777778	4448.4047619047615	32.93650793650794	4077.5396825396824	2391.190476190476	1754.857142857143	1160.0238095238096	1384.6507936507937	10235.349206349207	51.38095238095238	6746.714285714285	55532.269841269845	57.96825396825397	57.96825396825397	13.833333333333334	127.13492063492063	2660.6111111111113	1345.7857142857142	29802.928571428572	546.0873015873016	1729.8253968253969	911.6825396825396	2193.5714285714284	105.6958526275252	50691.26190476191	6819.174603174603	3077.5873015873017	254.26984126984127	60.6031746031746	1.3174603174603174	24.373015873015873	435.42063492063494	197.61904761904762	513.1507936507936	6771.746031746032	623.1587301587301	276.0079365079365	1.6468253968253967	4743.515873015873	1976.8492063492063	4738.9047619047615	960.4285714285714	627.1111111111111	83.0	Growth with valine supplementation without hyperosmotic stress.
Inj00142-Positive-F7.d.DeMP	4240.527873021114	4839.447212597221	1682.678144523346	97.86263718563826	209.705651112082	30.197613760139806	667.7027931408691	480.61793513292696	1354.9781137188659	7969.3739573287485	233.7518991062674	29982.315958331405	3817.2020653095246	25.16467813344984	3224.993306569005	2175.3466208693308	1447.2486002081819	892.507251133021	1896.8575161924857	7154.038385804974	30.197613760139806	15519.336612433332	39837.92234552962	25.16467813344984	25.16467813344984	25.16467813344984	83.32304537520058	1578.104926502121	3001.8664937857498	22326.1024399967	594.4456190190484	1069.2192131368022	819.2500770112003	2066.299682291048	5.592150696322187	37318.65845683648	19555.191769969053	3387.1656767623485	227.600533340313	2.2368602785288747	2.2368602785288747	170.5605962378267	360.1345048431488	751.0258385160697	409.34543097078404	12163.486979570389	1196.720249012948	138.68533726879022	431.1548186864406	16098.683424572311	3295.4544053426644	15973.978464044327	718.5913644774009	707.9662781543889	5.032935626689968	Baseline growth without any supplementation or hyperosmotic stress.
Inj00143-Positive-B9.d.DeMP	4745.157044570745	5404.3912653305415	1229.0397846245887	420.5563864792103	323.2725097218068	4.833981453784027	320.85551899491475	84.59467544122046	1449.5901884534849	4985.043374214777	845.9467544122047	39086.96978761592	4360.251271313192	300.9153454980557	2852.6533054142988	2725.157044570745	2020.0	972.2345198923124	1349.8893209691894	8296.924917738559	40.48459467544122	8332.575530960215	15366.622793897697	433.84983547711636	452.279389769668	300.9153454980557	241.09482500747833	1347.4723302422974	2643.5836075381394	25234.591684116065	500.31708046664676	1715.4591684116065	772.8327849237212	1521.4956625785223	300.9153454980557	14060.239306012565	25049.691893508825	1867.1253365240802	65.86299730780736	64.65450194436136	107.5560873466946	285.20490577325756	351.6721507627879	635.0643134908765	889.4525874962609	6186.892013161831	853.1977265928807	573.4310499551301	103.32635357463357	8855.854023332337	2609.1414896799283	8748.902183667366	683.4041280287167	411.49267125336524	716.6377505234819	Growth with physiological lysine supplementation without hyperosmotic stress.
Inj00151-Positive-E4.d.DeMP	4073.166522864539	5575.874029335635	925.9180327868853	442.9568593615186	225.4788610871441	184.7471958584987	652.4339948231234	385.58770949994636	1767.4633304572908	4043.345125107852	97.46505608283003	31476.12165660052	3450.5539257981022	117.10353753235549	3589.477998274375	1506.344262295082	2324.614322691976	1506.344262295082	1942.0276100086282	18508.90509059534	1.8183779119930976	5012.904227782572	16412.6790336497	101.10181190681622	101.10181190681622	117.10353753235549	126.5591026747196	1446.7014667817084	678.618636755824	27160.019844693703	739.7161345987921	986.2881794650561	875.0034512510786	2107.1363244176014	36.36755823986195	15670.780845556515	5495.865401207939	3842.7906535519073	114.19413287316654	42.91371872303711	1.454702329594478	197.11216566005177	554.2415875754962	226.20621225194134	1173.2174288179465	4297.190681622088	1310.6867989646248	380.40465918895603	69.82571182053495	5117.642795513374	722.9870578084556	4857.251078515962	843.0000000000001	349.1285591026747	50.91458153580673	Growth with valine supplementation without hyperosmotic stress.
